Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
UT,DAVIS DISTRICT,UT,EAST LAYTON SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,2,0,2,2,0,0
UT,DAVIS DISTRICT,UT,EAST LAYTON SCHOOL,4.90E+11,2013,Total enrollment,,2,,7,4,37,7,514,19,590,116,4,7
UT,GRANITE DISTRICT,UT,ROSECREST SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,1,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,ROSECREST SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,ROSECREST SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,ROSECREST SCHOOL,4.90E+11,2009,Total enrollment,,0,,5,10,25,15,385,0,440,60,0,10
UT,DAVIS DISTRICT,UT,NORTHRIDGE HIGH,4.90E+11,2015,Allegations - basis of race color or national origin,2,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,NORTHRIDGE HIGH,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,NORTHRIDGE HIGH,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,DAVIS DISTRICT,UT,NORTHRIDGE HIGH,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,DAVIS DISTRICT,UT,NORTHRIDGE HIGH,4.90E+11,2015,Total enrollment,,13,,37,31,265,46,1360,55,1807,170,16,49
UT,CARBON DISTRICT,UT,SALLY MAURO SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,2,,,,,,,,,,,,
UT,CARBON DISTRICT,UT,SALLY MAURO SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,10,,10,0,0,0
UT,CARBON DISTRICT,UT,SALLY MAURO SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,CARBON DISTRICT,UT,SALLY MAURO SCHOOL,4.90E+11,2009,Total enrollment,,5,0,,,35,5,415,,460,140,0,5
UT,GRANITE DISTRICT,UT,THOMAS W BACCHUS SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,1,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,THOMAS W BACCHUS SCHOOL,4.90E+11,2015,Allegations - basis of religion,1,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,THOMAS W BACCHUS SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,GRANITE DISTRICT,UT,THOMAS W BACCHUS SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,GRANITE DISTRICT,UT,THOMAS W BACCHUS SCHOOL,4.90E+11,2015,Total enrollment,,7,,19,25,193,22,439,0,705,92,4,181
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2011,Total enrollment,,4,,16,10,52,7,550,19,658,146,0,31
UT,GRANITE DISTRICT,UT,OLYMPUS JR HIGH,4.90E+11,2015,Allegations - basis of race color or national origin,4,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,OLYMPUS JR HIGH,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,OLYMPUS JR HIGH,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,5,0,5,2,0,0
UT,GRANITE DISTRICT,UT,OLYMPUS JR HIGH,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,2,2,2,0,6,2,0,2
UT,GRANITE DISTRICT,UT,OLYMPUS JR HIGH,4.90E+11,2015,Total enrollment,,0,,16,10,37,19,787,0,869,44,16,43
UT,DAVIS DISTRICT,UT,BOUNTIFUL SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,BOUNTIFUL SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,BOUNTIFUL SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,BOUNTIFUL SCHOOL,4.90E+11,2011,Total enrollment,,4,,8,10,37,4,397,13,473,74,2,25
UT,ALPINE DISTRICT,UT,CEDAR VALLEY SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,CEDAR VALLEY SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,CEDAR VALLEY SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,CEDAR VALLEY SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,CEDAR VALLEY SCHOOL,4.90E+11,2015,Total enrollment,,0,,0,0,7,2,94,4,107,17,0,7
UT,DAVIS DISTRICT,UT,TOLMAN SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,TOLMAN SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,TOLMAN SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,TOLMAN SCHOOL,4.90E+11,2009,Total enrollment,,0,10,,,15,5,375,,400,105,0,15
UT,CACHE DISTRICT,UT,NIBLEY SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,NIBLEY SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,NIBLEY SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,NIBLEY SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,NIBLEY SCHOOL,4.90E+11,2015,Total enrollment,,0,,4,4,61,2,292,10,373,80,0,34
UT,ALPINE DISTRICT,UT,ALPINE SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,ALPINE SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,ALPINE DISTRICT,UT,ALPINE SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,ALPINE DISTRICT,UT,ALPINE SCHOOL,4.90E+11,2009,Total enrollment,,0,5,,,5,15,670,,695,75,0,5
UT,ALPINE DISTRICT,UT,DAN W. PETERSON,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,DAN W. PETERSON,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,DAN W. PETERSON,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,DAN W. PETERSON,4.90E+11,2013,Total enrollment,,0,,0,2,10,0,157,2,171,161,0,0
UT,ALIANZA ACADEMY,UT,ALIANZA ACADEMY,4.90E+11,2013,Allegations - basis of race color or national origin,1,,,,,,,,,,,,
UT,ALIANZA ACADEMY,UT,ALIANZA ACADEMY,4.90E+11,2013,Allegations - basis of religion,1,,,,,,,,,,,,
UT,ALIANZA ACADEMY,UT,ALIANZA ACADEMY,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,ALIANZA ACADEMY,UT,ALIANZA ACADEMY,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,2,0,0,2,0,0,0
UT,ALIANZA ACADEMY,UT,ALIANZA ACADEMY,4.90E+11,2013,Total enrollment,,4,,10,4,127,16,274,13,448,74,0,31
UT,CARBON DISTRICT,UT,BRUIN POINT ELEMENTARY,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CARBON DISTRICT,UT,BRUIN POINT ELEMENTARY,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CARBON DISTRICT,UT,BRUIN POINT ELEMENTARY,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CARBON DISTRICT,UT,BRUIN POINT ELEMENTARY,4.90E+11,2011,Total enrollment,,0,,0,0,19,4,130,0,153,<=2,0,2
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2015,Total enrollment,,10,,4,4,55,10,361,13,457,98,2,7
UT,BOX ELDER DISTRICT,UT,THREE MILE CREEK SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,BOX ELDER DISTRICT,UT,THREE MILE CREEK SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,BOX ELDER DISTRICT,UT,THREE MILE CREEK SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,BOX ELDER DISTRICT,UT,THREE MILE CREEK SCHOOL,4.90E+11,2013,Total enrollment,,2,,2,4,40,4,496,10,558,74,0,4
UT,DAVIS DISTRICT,UT,BLUFF RIDGE SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,BLUFF RIDGE SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,BLUFF RIDGE SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,BLUFF RIDGE SCHOOL,4.90E+11,2013,Total enrollment,,2,,7,7,31,7,1003,16,1073,146,4,4
UT,GARFIELD DISTRICT,UT,PANGUITCH MIDDLE,4.90E+11,2011,Allegations - basis of race color or national origin,1,,,,,,,,,,,,
UT,GARFIELD DISTRICT,UT,PANGUITCH MIDDLE,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,2,,0,0,0,0,2,0,4,0,0,0
UT,GARFIELD DISTRICT,UT,PANGUITCH MIDDLE,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,GARFIELD DISTRICT,UT,PANGUITCH MIDDLE,4.90E+11,2011,Total enrollment,,2,,0,0,4,0,79,0,85,11,0,2
UT,DAVIS DISTRICT,UT,ANTELOPE SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,ANTELOPE SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,ANTELOPE SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,ANTELOPE SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,ANTELOPE SCHOOL,4.90E+11,2015,Total enrollment,,10,,16,7,133,25,571,22,784,131,2,34
UT,ALPINE DISTRICT,UT,MOUNT MAHOGANY SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,MOUNT MAHOGANY SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,MOUNT MAHOGANY SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,MOUNT MAHOGANY SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,MOUNT MAHOGANY SCHOOL,4.90E+11,2015,Total enrollment,,4,,7,16,139,5,562,19,752,98,10,79
UT,GRANITE DISTRICT,UT,JOHN F. KENNEDY JR HIGH,4.90E+11,2013,Allegations - basis of race color or national origin,9,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,JOHN F. KENNEDY JR HIGH,4.90E+11,2013,Allegations - basis of religion,9,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,JOHN F. KENNEDY JR HIGH,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,2,4,4,4,0,14,0,0,0
UT,GRANITE DISTRICT,UT,JOHN F. KENNEDY JR HIGH,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,2,0,7,4,2,0,15,0,0,4
UT,GRANITE DISTRICT,UT,JOHN F. KENNEDY JR HIGH,4.90E+11,2013,Total enrollment,,10,,28,70,454,28,385,13,988,140,5,160
UT,GRANITE DISTRICT,UT,EVERGREEN JR HIGH,4.90E+11,2009,Allegations - basis of race color or national origin,5,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,EVERGREEN JR HIGH,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,5,0,5,0,0,0
UT,GRANITE DISTRICT,UT,EVERGREEN JR HIGH,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,5,0,0,0,5,0,0,0
UT,GRANITE DISTRICT,UT,EVERGREEN JR HIGH,4.90E+11,2009,Total enrollment,,15,,25,10,85,25,655,30,845,85,0,145
UT,BOX ELDER DISTRICT,UT,YOUNG INTERMEDIATE,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,BOX ELDER DISTRICT,UT,YOUNG INTERMEDIATE,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,BOX ELDER DISTRICT,UT,YOUNG INTERMEDIATE,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,BOX ELDER DISTRICT,UT,YOUNG INTERMEDIATE,4.90E+11,2013,Total enrollment,,10,,10,7,103,10,796,7,943,113,0,19
UT,FREEDOM PREPARATORY ACADEMY,UT,FREEDOM PREPARATORY ACADEMY,4.90E+11,2015,Allegations - basis of race color or national origin,5,,,,,,,,,,,,
UT,FREEDOM PREPARATORY ACADEMY,UT,FREEDOM PREPARATORY ACADEMY,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,FREEDOM PREPARATORY ACADEMY,UT,FREEDOM PREPARATORY ACADEMY,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,2,0,7,0,9,0,2,0
UT,FREEDOM PREPARATORY ACADEMY,UT,FREEDOM PREPARATORY ACADEMY,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,5,0,0,0,5,2,0,0
UT,FREEDOM PREPARATORY ACADEMY,UT,FREEDOM PREPARATORY ACADEMY,4.90E+11,2015,Total enrollment,,4,,37,13,361,4,688,43,1150,116,16,91
UT,GRANITE DISTRICT,UT,DIAMOND RIDGE SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,DIAMOND RIDGE SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,DIAMOND RIDGE SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,DIAMOND RIDGE SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,DIAMOND RIDGE SCHOOL,4.90E+11,2015,Total enrollment,,7,,19,22,163,34,772,0,1017,83,5,160
UT,CACHE DISTRICT,UT,LEWISTON SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,LEWISTON SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,LEWISTON SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,LEWISTON SCHOOL,4.90E+11,2011,Total enrollment,,0,,0,4,46,4,457,2,513,59,0,49
UT,ALPINE DISTRICT,UT,CENTRAL SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,CENTRAL SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,CENTRAL SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,CENTRAL SCHOOL,4.90E+11,2011,Total enrollment,,2,,4,2,70,4,454,10,546,44,2,49
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2009,Total enrollment,,5,25,,,65,10,595,,705,140,5,60
UT,GRANITE DISTRICT,UT,BEEHIVE SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,BEEHIVE SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,BEEHIVE SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,BEEHIVE SCHOOL,4.90E+11,2013,Total enrollment,,16,,19,34,286,19,298,10,682,89,4,160
UT,GRANITE DISTRICT,UT,REDWOOD SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,REDWOOD SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,REDWOOD SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,REDWOOD SCHOOL,4.90E+11,2013,Total enrollment,,37,,34,28,514,46,172,2,833,128,4,340
UT,DAVIS DISTRICT,UT,CREEKSIDE SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,CREEKSIDE SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,CREEKSIDE SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,CREEKSIDE SCHOOL,4.90E+11,2009,Total enrollment,,5,5,,,60,5,630,,705,105,5,60
UT,DUCHESNE DISTRICT,UT,DUCHESNE SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,4,,,,,,,,,,,,
UT,DUCHESNE DISTRICT,UT,DUCHESNE SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,5,,5,0,0,0
UT,DUCHESNE DISTRICT,UT,DUCHESNE SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,5,0,0,,5,0,0,0
UT,DUCHESNE DISTRICT,UT,DUCHESNE SCHOOL,4.90E+11,2009,Total enrollment,,5,5,,,30,0,365,,405,70,0,20
UT,DAVIS DISTRICT,UT,ANTELOPE SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,ANTELOPE SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,ANTELOPE SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,ANTELOPE SCHOOL,4.90E+11,2011,Total enrollment,,7,,25,10,130,28,601,10,811,122,2,67
UT,DUCHESNE DISTRICT,UT,UNION HIGH,4.90E+11,2009,Allegations - basis of race color or national origin,16,,,,,,,,,,,,
UT,DUCHESNE DISTRICT,UT,UNION HIGH,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,10,0,,,5,0,0,,15,0,0,0
UT,DUCHESNE DISTRICT,UT,UNION HIGH,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,10,0,,,5,0,0,,15,0,0,0
UT,DUCHESNE DISTRICT,UT,UNION HIGH,4.90E+11,2009,Total enrollment,,110,10,,,35,0,680,,830,100,0,20
UT,CS LEWIS ACADEMY,UT,CS LEWIS ACADEMY,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CS LEWIS ACADEMY,UT,CS LEWIS ACADEMY,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,CS LEWIS ACADEMY,UT,CS LEWIS ACADEMY,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CS LEWIS ACADEMY,UT,CS LEWIS ACADEMY,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CS LEWIS ACADEMY,UT,CS LEWIS ACADEMY,4.90E+11,2015,Total enrollment,,0,,0,0,46,4,175,0,225,47,0,22
UT,GRANITE DISTRICT,UT,JACKLING SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,JACKLING SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,JACKLING SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
